School Name,Address,Website_x,City_x,Category_x,Gender_x,Principal_x,Founded_x,Affiliation_x,Web Url,Fees_x,Revenue_x,Mobile/Contact Number_x,Principal/Heigher Mgm. Emails_x,Emails_x,Other Higher Mgm. Email_x,Other Email_x,Other Email.1_x,Contact number_x,Contact number.1_x,Contact number.2_x,Merged_Unnamed_x,Unnamed: 22,Unnamed: 23,Pincode,Website_y,City_y,Category_y,Gender_y,Principal_y,Founded_y,Affiliation_y,Strength,Website.1,Fees_y,Revenue_y,Mobile/Contact Number_y,Principal/Heigher Mgm. Emails_y,Emails_y,Other Higher Mgm. Email_y,Other Email_y,Other Email.1_y,Contact number_y,Contact number.1_y,Contact number.2_y,Merged_Unnamed_y,Web Url_x,Unnamed: 22_x,Unnamed: 23_x,Web Url_y,Unnamed: 22_y,Unnamed: 23_y,Unnamed: 24
jamnabai narsee school,"narsee monjee bhavan 7, n s rd number 7, jvpd scheme, vile parle west, mumbai, maharashtra 400049",http://www.jns.ac.in/,"Maharashtra, Alibag ","Play School, IB school",,"Zeenat Bhojaboy (JNS), Jasmine Madhani (JNIS)",,,,1/2 crore,,022 2618 7575,"machado1971@gmail.com, er.chandra@gmail.com",swati.msc@gmail.com,contactus@jns.ac.in,jnisadmissions@jnis.ac.in,contactus@jnis.ac.in,9727711910,7971001700,9811247700,,,,,http://www.jns.ac.in/,"Maharashtra, Alibag ","Play School, IB school",,"Zeenat Bhojaboy (JNS), Jasmine Madhani (JNIS)",,,,,1/2 crore,,022 2618 7575,"machado1971@gmail.com, er.chandra@gmail.com",swati.msc@gmail.com,contactus@jns.ac.in,jnisadmissions@jnis.ac.in,contactus@jnis.ac.in,9727711910,7971001700,9811247700,,,,,,,,
dps-itanagar,"jully basti rd, cona county, itanagar, arunachal pradesh 791111",http://www.dpsitanagar.com/,Arunachal Pradesh,Board School,,,,,,9 lakh,,082570 18137,er.mankotia@gmail.com,,dpsitanagar@gmail.com,dpsitanagar@rediffmail.com,,918257018137,,1/1/1970,1/1/1970,,,,http://www.dpsitanagar.com/,Arunachal Pradesh,Board School,,,,,,,9 lakh,,082570 18137,er.mankotia@gmail.com,,dpsitanagar@gmail.com,dpsitanagar@rediffmail.com,,918257018137,9612116141,9615983121,,,,,,,,
everwin vidhyashram,"m9, sundaram nagar, meenakshi nagar, balakumaran nagar, kolathur, chennai, tamil nadu 600099",http://www.everwinschool.com/,Tamil Nadu,Schools,,,,,,9 lakh,,044 2556 4400,er.singh@yahoo.com,,cbse@everwinschool.net,admin@everwinschool.net,eps@everwinschool.net,evmathur@everwinschool.net,,perambur@everwinschool.net,,,,,http://www.everwinschool.com/,Tamil Nadu,Schools,,,,,,,9 lakh,,044 2556 4400,er.singh@yahoo.com,,cbse@everwinschool.net,admin@everwinschool.net,eps@everwinschool.net,evmathur@everwinschool.net,perambur@everwinschool.net,,8894109764,,8894109764,,,,,
excelsior american school,"golf course road, behind dell building, dlf phase 1, sector 43, gurugram, haryana 122001",http://www.excelsioreducation.org/,Haryana,International School,,,,,,5 lakh,,093110 91645,cherian.phd@gmail.com,,admission@excelsioreducation.org,info@excelsioreducation.org,axxxxxx@excelsioreducation.org,7827912377,,1/1/1970,1/1/1970,,,,http://www.excelsioreducation.org/,Haryana,International School,,,,,,,5 lakh,,093110 91645,cherian.phd@gmail.com,,admission@excelsioreducation.org,info@excelsioreducation.org,axxxxxx@excelsioreducation.org,7827912377,+91-7827912377,+91-8750062266,,,,,,,,
fountainhead school,"opp. ambetha water tank, kunkni gam, rander-dandi road, olpad, surat, gujarat 395005",http://www.fountainheadschools.org/,Gujarat,Board School,,,,,,12 lakh,,080001 30031,johnson19@gmail.com,,surat@fountainheadschools.org,sysad@fountainheadschools.org,urat@fountainheadschools.org,8000130031,,p.bharat.shah@fountainheadschools.org,last@fountainheadschools.org,,,,http://www.fountainheadschools.org/,Gujarat,Board School,,,,,,,12 lakh,,080001 30031,johnson19@gmail.com,,surat@fountainheadschools.org,sysad@fountainheadschools.org,urat@fountainheadschools.org,8000130031,p.bharat.shah@fountainheadschools.org,last@fountainheadschools.org,,,,,,,,
g.d.goenka international school,"wisdom valley campus canal road, bharthana road, new city light, surat, gujarat 395007",http://www.gdgoenkasurat.com/,Gujarat,International School,,,,,,12 lakh,,0261 297 6000,mittra9@hotmail.com,,apply@gdgoenka.com,info@gdgoenkainternational.com,info@gdgoenkarohtak.com,+91-9871600045,,1/1/1970,1/1/1970,,,,http://www.gdgoenkasurat.com/,Gujarat,International School,,,,,,,12 lakh,,0261 297 6000,mittra9@hotmail.com,,apply@gdgoenka.com,info@gdgoenkainternational.com,info@gdgoenkarohtak.com,+91-9871600045,8810667445,9560746630,,,,,,,,
"g.d.goenka international school, rohtak","faridabad - gurgaon rd, baliawas, gurugram, haryana 122003",https://www.pathways.in/gurgaon,Haryana,International School,,,,,,8 lakh,,0124 487 2000,meenakshi9@hotmail.com,,admissions.aravali@pathways.in,school.aravali@pathways.in,admissions.gurgaon@pathways.in,9599002060,,1/1/1970,1/1/1970,,,,https://www.pathways.in/gurgaon,Haryana,International School,,,,,,,8 lakh,,0124 487 2000,meenakshi9@hotmail.com,,admissions.aravali@pathways.in,school.aravali@pathways.in,admissions.gurgaon@pathways.in,9599002060,9717755998,9717781555,,,,,,,,
desouza's school,"hill road, sector 2, rourkela, odisha 769006",http://www.desouzaschool.org/,Odisha,ICSE School,,Mr.Alexander Desouza,1958,,,2.5 crore,,0661 260 0883,dr.dhari@gmail.com,pawan.msc@gmail.com,desouza.school@gmail.com,rkl-desouza@sancharnet.in,,9439209181,,,,,,,http://www.desouzaschool.org/,Odisha,ICSE School,,Mr.Alexander Desouza,1958,,,,2.5 crore,,0661 260 0883,dr.dhari@gmail.com,pawan.msc@gmail.com,desouza.school@gmail.com,rkl-desouza@sancharnet.in,,9439209181,,,,,,,,,,
dhamma dipa school,"manu bankul, sabroom, tripura 799145",http://www.ddstripura.org/,Tripura,Board School,,,,,,8 crore,,098624 28976,,,sibufrom1984@gmail.com,info@dipa.dhamma.org,dr_dhammapiya@yahoo.com,+91-9612727388,,1/1/1970,1/1/1970,,,,http://www.ddstripura.org/,Tripura,Board School,,,,,,,8 crore,,098624 28976,,,sibufrom1984@gmail.com,info@dipa.dhamma.org,dr_dhammapiya@yahoo.com,+91-9612727388,+91-9436189888,9612727388,"9540742220, 918131848845, 9436292084, 8731944477, +91-8731030522, 918737944477",,"9540742220, 918131848845, 9436292084, 8731944477, +91-8731030522, 918737944477",,,,,
dr. graham's homes,"topkhana, kalimpong, west bengal 734316",http://www.drgrahamshomes.net/,"West Bengal, Sikkim","School, Kids School, ICSE School",,Neil C Monteiro,1900,,,"4364 crore, 4 crore, 2 crore",,03552 274 632,"singhvibha@rediff.com, dr.mehta@gmail.com, sujatha.bsc@gmail.com, dr.rajeshwari@gmail.com, pskalra@rediff.com","geetanjalipawar@gmail.com, aditirai@gmail.com, hanmantbhosale@gmail.com, gurumoorthy.bsc@gmail.com, rekhasmt@gmail.com",headmaster.dgh@gmail.com,homesprincipal@gmail.com,bursar.dgh@gmail.com,+91 -8900238554,,1/1/1970,1/1/1970,,,,http://www.drgrahamshomes.net/,"West Bengal, Sikkim","School, Kids School, ICSE School",,Neil C Monteiro,1900,,,,"4364 crore, 4 crore, 2 crore",,03552 274 632,"singhvibha@rediff.com, dr.mehta@gmail.com, sujatha.bsc@gmail.com, dr.rajeshwari@gmail.com, pskalra@rediff.com","geetanjalipawar@gmail.com, aditirai@gmail.com, hanmantbhosale@gmail.com, gurumoorthy.bsc@gmail.com, rekhasmt@gmail.com",headmaster.dgh@gmail.com,homesprincipal@gmail.com,bursar.dgh@gmail.com,+91 -8900238554,+91 -9434308822,+91-9933999270,,,,,,,,
excellia school | cbse school in lucknow,"inside omaxe city, opp ambedakar university, raebareli road, lucknow, uttar pradesh 226025",http://www.excelliaschool.com/,Uttar Pradesh,CBSE School,,,,,,4 crore,,084002 21000,,,mail@excelliaschool.in,mail@excellia.in,mail@excelliaschool.edu.in,8543819929,,1/1/1970,1/1/1970,,,,http://www.excelliaschool.com/,Uttar Pradesh,CBSE School,,,,,,,4 crore,,084002 21000,,,mail@excelliaschool.in,mail@excellia.in,mail@excelliaschool.edu.in,8543819929,+91-8400221000,8400221000,makarba.kprs@kalorex.org,,makarba.kprs@kalorex.org,,,,,
elpro international school,"shridhar nagar road, pimpri-chinchwad link rd, pune, maharashtra 411033",http://www.elproschools.edu.in/,"Peddapalli, Maharashtra","International School, Play School, CBSE School",,Dr. Amrita Vohra,2011,,,"2.5 crore, 1/2 crore, 2 crore",,020 6733 3500,"awasthi6@hotmail.com, er.vanita@gmail.com, varadarajan.phd@gmail.com, anthony14@gmail.com","gulhane18@gmail.com, bhaskar.bsc@gmail.com, pro.priya@gmail.com, phd.jyoti@gmail.com",reception@elproschools.edu.in,admissions@elproschools.edu.in,principal.chinchwad@globalindiansch,8069020202,,1/1/1970,,,,,http://www.elproschools.edu.in/,"Peddapalli, Maharashtra","International School, Play School, CBSE School",,Dr. Amrita Vohra,2011,,,,"2.5 crore, 1/2 crore, 2 crore",,020 6733 3500,"awasthi6@hotmail.com, er.vanita@gmail.com, varadarajan.phd@gmail.com, anthony14@gmail.com","gulhane18@gmail.com, bhaskar.bsc@gmail.com, pro.priya@gmail.com, phd.jyoti@gmail.com",reception@elproschools.edu.in,admissions@elproschools.edu.in,principal.chinchwad@globalindiansch,8069020202,+91-7506334508,,,,,,,,,
gd matriculation higher secondary school,"2, kadalakkara ln, gopalapuram, coimbatore, tamil nadu 641018",http://www.gdschoolcbe.com/,Tamil Nadu,School,,Vimala Vijayan,,,,2 crore,,0422 230 0170,shankar2@hotmail.com,pro.raghunath@gmail.com,gdmatriculationschool@gmail.com,gdschoolcbe@yahoo.co.in,alumni@gdschoolcbe.com,9847071511,,1/1/1970,,,,,http://www.gdschoolcbe.com/,Tamil Nadu,School,,Vimala Vijayan,,,,,2 crore,,0422 230 0170,shankar2@hotmail.com,pro.raghunath@gmail.com,gdmatriculationschool@gmail.com,gdschoolcbe@yahoo.co.in,alumni@gdschoolcbe.com,9847071511,9677968181,,,,,,,,,
gandhi faiz-e-aam college,"cantt area, officers' colony, shahjahanpur, uttar pradesh 242001",http://www.gfcollege.in/,Shahjahanpur,"Kids School, Play School, Private School, IB school",,Dr. Jamil Ahmad,1947,,,,,05842 222 383,"hajela.bsc@gmail.com, aditi8@gmail.com, virendra.bsc@gmail.com, promini19@gmail.com","msc.rathi@gmail.com, sarikarathi@gmail.com, bhikhabhai9@gmail.com, kalpanarathod@gmail.com",gfcoff@gmail.com,naeemuddinsiddiqui@gmail.com,sanees86@rediffmail.com,+91-9453720111,,1/1/1970,1/1/1970,,,,http://www.gfcollege.in/,Shahjahanpur,"Kids School, Play School, Private School, IB school",,Dr. Jamil Ahmad,1947,,,,,,05842 222 383,"hajela.bsc@gmail.com, aditi8@gmail.com, virendra.bsc@gmail.com, promini19@gmail.com","msc.rathi@gmail.com, sarikarathi@gmail.com, bhikhabhai9@gmail.com, kalpanarathod@gmail.com",gfcoff@gmail.com,naeemuddinsiddiqui@gmail.com,sanees86@rediffmail.com,+91-9453720111,919415070287,9236050735,"919310378303, 9371672118, 9225658577, 8872926888",,"919310378303, 9371672118, 9225658577, 8872926888",,,,,
garden high school,"318, prantik pally rd, rajdanga, kasba, kolkata, west bengal 700107",http://gardenhighschool.in/,West Bengal,"School, Private School, ICSE School",,Rajashri Biswas,,,,"4 crore, 3 crore",,033 2441 3804,"dr.vandana@gmail.com, singh12@gmail.com, amos20@gmail.com","dr.gopi@gmail.com, rathod19@gmail.com, shirsath17@gmail.com",info@gardenhighschool.org,info@ghsiiser.org,,9133244141,,1/1/1970,,,,,http://gardenhighschool.in/,West Bengal,"School, Private School, ICSE School",,Rajashri Biswas,,,,,"4 crore, 3 crore",,033 2441 3804,"dr.vandana@gmail.com, singh12@gmail.com, amos20@gmail.com","dr.gopi@gmail.com, rathod19@gmail.com, shirsath17@gmail.com",info@gardenhighschool.org,info@ghsiiser.org,,9133244141,9133244138,,"+91-8090055605, 9305859584",,"+91-8090055605, 9305859584",,,,,
garodia international centre for learning mumbai,"55, 90 feet rd, garodia nagar, ghatkopar east, mumbai, maharashtra 400077",https://giclm.edu.in/visit,Maharashtra,International School,,Mr. Ian Davies,1969,,,1/2 crore,,081081 77377,lalhmingliana1977@rediff.com,principal.abhijeet@gmail.com,admission@giclm.edu.in,hr@giclm.edu.in,,8108177377,,,,,,,https://giclm.edu.in/visit,Maharashtra,International School,,Mr. Ian Davies,1969,,,,1/2 crore,,081081 77377,lalhmingliana1977@rediff.com,principal.abhijeet@gmail.com,admission@giclm.edu.in,hr@giclm.edu.in,,8108177377,,,,,,,,,,
garodia international centre for learning mumbai,"55, 90 feet rd, garodia nagar, ghatkopar east, mumbai, maharashtra 400077",https://giclm.edu.in/visit,Maharashtra,International School,,Mr. Ian Davies,1969,,,1/2 crore,,081081 77377,lalhmingliana1977@rediff.com,principal.abhijeet@gmail.com,admission@giclm.edu.in,hr@giclm.edu.in,,8108177377,81081 77377,,,,,,https://giclm.edu.in/visit,Maharashtra,International School,,Mr. Ian Davies,1969,,,,1/2 crore,,081081 77377,lalhmingliana1977@rediff.com,principal.abhijeet@gmail.com,admission@giclm.edu.in,hr@giclm.edu.in,,8108177377,,,,,,,,,,
gita niketan awasiya vidyalaya,"salarpur rd, near aggarwal nursing home, kurukshetra, haryana 136118",http://gitaniketan.org/,"Yamunanagar, Kurukshetra, Haryana","Private School, School, Kids School, Play School, CBSE School, ICSE School, IB school, International School",,Narayan Singh,1973,Central Board of Secondary Education,,,,9728944696,"raut11@rediff.com, wilson6@gmail.com, goretti18@gmail.com, ms1974@gmail.com, geetikasethi@yahoo.com, sequeira1976@gmail.com, dr.vikrant@gmail.com, tomar4@gmail.com, sujathar@rediff.com, hoodachandergupt@gmail.com, carolinedr@gmail.com, dr.swapna@gmail.com",pal.phd@gmail.com,gitaniketan@rediffmail.com,nshastri09@gmail.com,sharmagsndri@gmail.com,9588592557,9728944696,1/1/1970,b_malguri@yahoo.co.in,,,,http://gitaniketan.org/,"Yamunanagar, Kurukshetra, Haryana","Private School, School, Kids School, Play School, CBSE School, ICSE School, IB school, International School",,Narayan Singh,1973,Central Board of Secondary Education,,,,,01744 270 696,"raut11@rediff.com, wilson6@gmail.com, goretti18@gmail.com, ms1974@gmail.com, geetikasethi@yahoo.com, sequeira1976@gmail.com, dr.vikrant@gmail.com, tomar4@gmail.com, sujathar@rediff.com, hoodachandergupt@gmail.com, carolinedr@gmail.com, dr.swapna@gmail.com",pal.phd@gmail.com,gitaniketan@rediffmail.com,nshastri09@gmail.com,sharmagsndri@gmail.com,9588592557,7015562275,b_malguri@yahoo.co.in,,,,,,,,
academic heights public school,"laksar road, jagjeetpur, post-kankhal, haridwar, uttarakhand 249408",http://www.academicheights.in/,Uttarakhand,"Private School, ICSE School",,,,,,"3859 crore, 2 crore",,093190 51539,,,support@academicheights.in,franchisee@academicheights.in,admissions@academicheights.in,8888282872,9975718877,7290047000,"7388900186, 9667884566, 9414190299",,,,http://www.academicheights.in/,Uttarakhand,"Private School, ICSE School",,,,,,,"3859 crore, 2 crore",,093190 51539,,,support@academicheights.in,franchisee@academicheights.in,admissions@academicheights.in,8888282872,9975718877,7290047000,"7388900186, 9667884566, 9414190299",,,,,,,
academic heights public school,"mungeli rd, 27 kholi, district court area, bilaspur, chhattisgarh 495001",http://www.academicheights.in/,Chhattisgarh,Private Schoos,,,,,,12 lakh,,099776 01739,er.lakaparampil@yahoo.com,,support@academicheights.in,admissions@academicheights.in,ahpsboduppalprincipal@gmail.com,7290047000,7093903311,,,,,,http://www.academicheights.in/,Chhattisgarh,Private Schoos,,,,,,,12 lakh,,099776 01739,er.lakaparampil@yahoo.com,,support@academicheights.in,admissions@academicheights.in,ahpsboduppalprincipal@gmail.com,7290047000,7093903311,,,,,,,,,
adamas world school,"barasat - barrackpore road 24 parganas (north), jagannathpur, kolkata, west bengal 700126",https://adamas-world-school.business.site/,West Bengal,School,,,,,,2.5 crore,,090739 04953,,,adamasworldschool@aws.adamas.co.in,ais@ais.adamas.co.in,reception.ais@ais.adamas.co.in,8479918038,8479918043,8336944340,"hod.me@rit.ac.in, hod.mca@rit.ac.in, hod.physics@rit.ac.in, hod.chemistry@rit.ac.in, hod.maths@rit.ac.in, hod.physicaleducation@rit.ac.in, warden@rit.ac.in, librarian@rit.ac.in",,,,https://adamas-world-school.business.site/,West Bengal,School,,,,,,,2.5 crore,,090739 04953,,,adamasworldschool@aws.adamas.co.in,ais@ais.adamas.co.in,reception.ais@ais.adamas.co.in,8479918038,8479918043,8336944340,"hod.me@rit.ac.in, hod.mca@rit.ac.in, hod.physics@rit.ac.in, hod.chemistry@rit.ac.in, hod.maths@rit.ac.in, hod.physicaleducation@rit.ac.in, warden@rit.ac.in, librarian@rit.ac.in",,,,,,,
adarsh vidya mandir,"darku nagar, chas, bihar colony, shivpuri colony, bokaro steel city, jharkhand 827013",http://www.avmbokaro.co.in/,Jharkhand,"School, Private School, CBSE School",,C. Ghosh,,,,"1/2 crore, 2.5 crore, 5 crore",,06542 265 171,"pskalra.bsc@rediff.com, sarkar6@yahoo.com, thornton1969@gmail.com","sandhyakumari17@gmail.com, shruti.bsc@gmail.com, biswaskadambini@gmail.com",avmsvp@yahoo.com,dheerajshipra@gmail.com,avmunnao@gmail.com,9811085857,+91-9214174743,+91-9214673582,,,,,http://www.avmbokaro.co.in/,Jharkhand,"School, Private School, CBSE School",,C. Ghosh,,,,,"1/2 crore, 2.5 crore, 5 crore",,06542 265 171,"pskalra.bsc@rediff.com, sarkar6@yahoo.com, thornton1969@gmail.com","sandhyakumari17@gmail.com, shruti.bsc@gmail.com, biswaskadambini@gmail.com",avmsvp@yahoo.com,dheerajshipra@gmail.com,avmunnao@gmail.com,9811085857,+91-9214174743,+91-9214673582,,,,,,,,
aerokids daporijo,"daporijo upper, subanshri district, arunachal pradesh 791122",http://www.aerokidsindia.com/,Arunachal Pradesh,"Private Schoos, Kids School",,,,,,"11 lakh, 5 lakh",,03792 224 450,"deepak1980@gmail.com, madhu2@gmail.com",,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,,,,,http://www.aerokidsindia.com/,Arunachal Pradesh,"Private Schoos, Kids School",,,,,,,"11 lakh, 5 lakh",,03792 224 450,"deepak1980@gmail.com, madhu2@gmail.com",,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,,,,,,,,
aerokids international preschool,"33a, thendral nagar, thanthoni, tamil nadu 639005",http://www.aerokidsindia.com/,Tamil Nadu,Play School,,,,,,2.5 crore,,097876 16161,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,"ashok.gupta@iisuniv.ac.in, iis@iisdso.org",,,,http://www.aerokidsindia.com/,Tamil Nadu,Play School,,,,,,,2.5 crore,,097876 16161,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,"ashok.gupta@iisuniv.ac.in, iis@iisdso.org",,,,,,,
aerokids nagamalai puthukottai,"7/801, bakthavachalam street, nggo colony, nagamalaipudukottai, tamil nadu 625019",http://www.aerokidsindia.com/,Tamil Nadu,Play School,,,,,,4 crore,,090420 02880,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,"9304953711, 9304953704",,,,http://www.aerokidsindia.com/,Tamil Nadu,Play School,,,,,,,4 crore,,090420 02880,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,"9304953711, 9304953704",,,,,,,
aerokids sigra varanasi,"d.59/105-57, chandrika nagar (, opp. radiance dignostic, sigra, varanasi, uttar pradesh 221001",http://www.aerokidsindia.com/,Varanasi,Primary School,,,,,,10 lakh,,097949 75485,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,9023400300,,,,http://www.aerokidsindia.com/,Varanasi,Primary School,,,,,,,10 lakh,,097949 75485,,,franchise@aerokidsindia.com,info@aerokidsindia.com,careers@aerokidsindia.com,8861681736,8056135866,8056387465,9023400300,,,,,,,
ahmedabad international school,"judges bunglow rd, opposite rajpath row houses, bodakdev, ahmedabad, gujarat 380054",http://www.aischool.net/,"Nagaland, Gujarat","IB school, School, Kids School, Private School, ICSE School, International School",,Dr. Anjali Sharma,,,,"3 crore, 1/2 crore, 2.5 crore, 1095 crore, 1114 crore",,079 2687 1623,"maria18@yahoo.com, umesh10@gmail.com, bijoy1@rediff.com, walterde@gmail.com, jotwani15@gmail.com, sharma1970@gmail.com, surender8@gmail.com","brijmohan14@gmail.com, pro.purohit@gmail.com, vishwakarma8@gmail.com, jhaanubhuti@gmail.com, gupta9@gmail.com, msc.nishant@gmail.com, shekhar.msc@gmail.com",contact@aischool.net,ais@aischool.net,admission@aischool.net,7926871623,,,,,,,http://www.aischool.net/,"Nagaland, Gujarat","IB school, School, Kids School, Private School, ICSE School, International School",,Dr. Anjali Sharma,,,,,"3 crore, 1/2 crore, 2.5 crore, 1095 crore, 1114 crore",,079 2687 1623,"maria18@yahoo.com, umesh10@gmail.com, bijoy1@rediff.com, walterde@gmail.com, jotwani15@gmail.com, sharma1970@gmail.com, surender8@gmail.com","brijmohan14@gmail.com, pro.purohit@gmail.com, vishwakarma8@gmail.com, jhaanubhuti@gmail.com, gupta9@gmail.com, msc.nishant@gmail.com, shekhar.msc@gmail.com",contact@aischool.net,ais@aischool.net,admission@aischool.net,7926871623,,,,,,,,,,
air force school,"afac, near circuit house, red fields, coimbatore, tamil nadu 641018",http://airforceschoolcbe.com/,"Tamil Nadu, Coimbatore","School, CBSE School, IB school, Schools",Co-ED,Mrs Rajeswari P,1953,,,"1/2 crore, 12 lakh",,"0422 222 0321, 7598824124, 0422 222 0321","drnarasimha.bsc@gmail.com, ms1975@gmail.com, sandhu.msc@gmail.com, mrsrajeswari@gmail.com, sk.phd@gmail.com","chavan1@gmail.com, principal.ramchandra@gmail.com, dhekanemahadeo@gmail.com, kathiababa.agartala@gmail.com, umale2@gmail.com","afshebbal@gmail.com, cmcafschools@gmail.com","airforceschooljaipur@gmail.com, afshebbal@gmail.com",airforceschooljaipur@yahoo.co.in,"8930793004, 9343818181","8930793005, 9035272410","8930793006, 8050508740",,,,,http://airforceschoolcbe.com/,"Tamil Nadu, Coimbatore","School, CBSE School, IB school, Schools",Co-ED,Mrs Rajeswari P,1953,,,,"1/2 crore, 12 lakh",,"0422 222 0321, 7598824124, 0422 222 0321","drnarasimha.bsc@gmail.com, ms1975@gmail.com, sandhu.msc@gmail.com, mrsrajeswari@gmail.com, sk.phd@gmail.com","chavan1@gmail.com, principal.ramchandra@gmail.com, dhekanemahadeo@gmail.com, kathiababa.agartala@gmail.com, umale2@gmail.com","afshebbal@gmail.com, cmcafschools@gmail.com","airforceschooljaipur@gmail.com, afshebbal@gmail.com",airforceschooljaipur@yahoo.co.in,"8930793004, 9343818181","8930793005, 9035272410","8930793006, 8050508740",,,,,,,,
